Date,Close,Ticker
2/6/2019,211.6,COST
2/7/2019,209.05,COST
2/8/2019,207.75,COST
2/11/2019,208.72,COST
2/12/2019,211.9,COST
2/13/2019,212.8,COST
2/14/2019,213.84,COST
2/15/2019,216.47,COST
2/19/2019,218.12,COST
2/20/2019,217.11,COST
2/21/2019,215.23,COST
2/22/2019,216.29,COST
2/25/2019,217.05,COST
2/26/2019,217.61,COST
2/27/2019,218.05,COST
2/28/2019,218.74,COST
3/1/2019,219.44,COST
3/4/2019,218.41,COST
3/5/2019,219.82,COST
3/6/2019,219.23,COST
3/7/2019,216.79,COST
3/8/2019,227.82,COST
3/11/2019,229.69,COST
3/12/2019,232.96,COST
3/13/2019,236.38,COST
3/14/2019,233.84,COST
3/15/2019,233.6,COST
3/18/2019,236.59,COST
3/19/2019,237.05,COST
3/20/2019,236.98,COST
3/21/2019,239.54,COST
3/22/2019,237.56,COST
3/25/2019,236.97,COST
3/26/2019,239.07,COST
3/27/2019,239.41,COST
3/28/2019,241.22,COST
3/29/2019,242.14,COST
4/1/2019,244.19,COST
4/2/2019,240.5,COST
4/3/2019,242.48,COST
4/4/2019,244.4,COST
4/5/2019,245.87,COST
4/8/2019,246.52,COST
4/9/2019,244.91,COST
4/10/2019,245.61,COST
4/11/2019,241.24,COST
4/12/2019,241.95,COST
4/15/2019,246.33,COST
4/16/2019,245.34,COST
4/17/2019,245.56,COST
4/18/2019,245.81,COST
4/22/2019,243.42,COST
